# x	y	u	v	flags	mask
5.1250e+00	7.5000e-01	7.2753e-01	7.2525e-02	0.0000e+00	0.0000e+00
5.2500e+00	7.5000e-01	6.8493e-01	5.4410e-02	0.0000e+00	0.0000e+00
5.3750e+00	7.5000e-01	6.7297e-01	2.5908e-02	0.0000e+00	0.0000e+00
5.5000e+00	7.5000e-01	6.5020e-01	-3.7034e-04	0.0000e+00	0.0000e+00
5.6250e+00	7.5000e-01	6.4330e-01	-3.1580e-02	0.0000e+00	0.0000e+00
5.7500e+00	7.5000e-01	6.6256e-01	-9.9324e-02	0.0000e+00	0.0000e+00
5.8750e+00	7.5000e-01	6.7993e-01	-1.1833e-01	0.0000e+00	0.0000e+00
6.0000e+00	7.5000e-01	6.9288e-01	-1.6002e-01	0.0000e+00	0.0000e+00
6.1250e+00	7.5000e-01	7.2926e-01	-1.9542e-01	1.0000e+00	0.0000e+00
6.2500e+00	7.5000e-01	7.4781e-01	-2.2677e-01	1.0000e+00	0.0000e+00
6.3750e+00	7.5000e-01	7.6457e-01	-2.4297e-01	0.0000e+00	0.0000e+00
6.5000e+00	7.5000e-01	7.8786e-01	-2.7608e-01	1.0000e+00	0.0000e+00
6.6250e+00	7.5000e-01	8.0725e-01	-2.9410e-01	1.0000e+00	0.0000e+00
6.7500e+00	7.5000e-01	8.2487e-01	-3.0523e-01	1.0000e+00	0.0000e+00
6.8750e+00	7.5000e-01	8.3621e-01	-3.2145e-01	0.0000e+00	0.0000e+00
7.0000e+00	7.5000e-01	8.5864e-01	-3.1677e-01	0.0000e+00	0.0000e+00
7.1250e+00	7.5000e-01	8.9573e-01	-2.9169e-01	0.0000e+00	0.0000e+00
7.2500e+00	7.5000e-01	9.0855e-01	-2.8786e-01	0.0000e+00	0.0000e+00
7.3750e+00	7.5000e-01	9.2187e-01	-2.6622e-01	0.0000e+00	0.0000e+00
7.5000e+00	7.5000e-01	9.2803e-01	-2.0341e-01	1.0000e+00	0.0000e+00
7.6250e+00	7.5000e-01	9.5302e-01	-1.6486e-01	0.0000e+00	0.0000e+00
7.7500e+00	7.5000e-01	9.5398e-01	-1.2222e-01	1.0000e+00	0.0000e+00
7.8750e+00	7.5000e-01	9.7126e-01	-8.6636e-02	0.0000e+00	0.0000e+00
8.0000e+00	7.5000e-01	9.7147e-01	-2.8979e-02	0.0000e+00	0.0000e+00
8.1250e+00	7.5000e-01	9.7145e-01	2.2153e-02	0.0000e+00	0.0000e+00
8.2500e+00	7.5000e-01	9.7677e-01	6.3574e-02	0.0000e+00	0.0000e+00
8.3750e+00	7.5000e-01	9.7987e-01	9.1009e-02	0.0000e+00	0.0000e+00
8.5000e+00	7.5000e-01	9.9272e-01	1.2656e-01	0.0000e+00	0.0000e+00
8.6250e+00	7.5000e-01	1.0073e+00	1.5442e-01	0.0000e+00	0.0000e+00
8.7500e+00	7.5000e-01	9.6345e-01	1.7769e-01	1.0000e+00	0.0000e+00
8.8750e+00	7.5000e-01	9.6684e-01	2.1172e-01	0.0000e+00	0.0000e+00
9.0000e+00	7.5000e-01	9.5045e-01	2.1485e-01	0.0000e+00	0.0000e+00
9.1250e+00	7.5000e-01	9.2198e-01	1.9564e-01	1.0000e+00	0.0000e+00
9.2500e+00	7.5000e-01	9.0866e-01	1.9365e-01	0.0000e+00	0.0000e+00
9.3750e+00	7.5000e-01	8.8669e-01	1.8649e-01	1.0000e+00	0.0000e+00
9.5000e+00	7.5000e-01	8.5821e-01	1.9814e-01	0.0000e+00	0.0000e+00
9.6250e+00	7.5000e-01	8.5066e-01	1.7131e-01	1.0000e+00	0.0000e+00
9.7500e+00	7.5000e-01	8.3408e-01	1.7142e-01	0.0000e+00	0.0000e+00
9.8750e+00	7.5000e-01	8.1737e-01	1.5475e-01	0.0000e+00	0.0000e+00
1.0000e+01	7.5000e-01	8.1271e-01	1.4883e-01	0.0000e+00	0.0000e+00
1.0125e+01	7.5000e-01	8.0041e-01	1.3602e-01	0.0000e+00	0.0000e+00
1.0250e+01	7.5000e-01	7.8184e-01	1.2403e-01	0.0000e+00	0.0000e+00
1.0375e+01	7.5000e-01	7.7258e-01	1.0231e-01	0.0000e+00	0.0000e+00
1.0500e+01	7.5000e-01	7.5947e-01	8.1620e-02	0.0000e+00	0.0000e+00
1.0625e+01	7.5000e-01	7.5312e-01	7.0198e-02	0.0000e+00	0.0000e+00
1.0750e+01	7.5000e-01	7.3710e-01	6.2611e-02	1.0000e+00	0.0000e+00
1.0875e+01	7.5000e-01	7.2247e-01	4.9605e-02	0.0000e+00	0.0000e+00
1.1000e+01	7.5000e-01	7.2397e-01	3.1565e-02	0.0000e+00	0.0000e+00
1.1125e+01	7.5000e-01	7.1131e-01	1.5535e-02	0.0000e+00	0.0000e+00
1.1250e+01	7.5000e-01	7.0895e-01	5.3052e-03	0.0000e+00	0.0000e+00
1.1375e+01	7.5000e-01	7.1094e-01	-1.4750e-02	0.0000e+00	0.0000e+00
1.1500e+01	7.5000e-01	7.0320e-01	-3.8182e-02	0.0000e+00	0.0000e+00
1.1625e+01	7.5000e-01	6.8973e-01	-4.9927e-02	0.0000e+00	0.0000e+00
1.1750e+01	7.5000e-01	6.8228e-01	-7.1295e-02	0.0000e+00	0.0000e+00
1.1875e+01	7.5000e-01	6.8793e-01	-8.0604e-02	0.0000e+00	0.0000e+00
1.2000e+01	7.5000e-01	7.1563e-01	-9.4010e-02	0.0000e+00	0.0000e+00
1.2125e+01	7.5000e-01	7.2776e-01	-1.0804e-01	0.0000e+00	0.0000e+00
1.2250e+01	7.5000e-01	7.1434e-01	-1.1088e-01	0.0000e+00	0.0000e+00
1.2375e+01	7.5000e-01	7.2250e-01	-1.2786e-01	0.0000e+00	0.0000e+00
1.2500e+01	7.5000e-01	7.2833e-01	-1.2374e-01	0.0000e+00	0.0000e+00
1.2625e+01	7.5000e-01	7.3350e-01	-1.1362e-01	0.0000e+00	0.0000e+00
1.2750e+01	7.5000e-01	7.2924e-01	-1.3171e-01	0.0000e+00	0.0000e+00
1.2875e+01	7.5000e-01	7.3192e-01	-1.2575e-01	0.0000e+00	0.0000e+00
1.3000e+01	7.5000e-01	7.3790e-01	-1.1093e-01	0.0000e+00	0.0000e+00
1.3125e+01	7.5000e-01	7.4296e-01	-1.0342e-01	0.0000e+00	0.0000e+00
1.3250e+01	7.5000e-01	7.5883e-01	-8.6908e-02	0.0000e+00	0.0000e+00
1.3375e+01	7.5000e-01	7.8128e-01	-6.9498e-02	0.0000e+00	0.0000e+00
1.3500e+01	7.5000e-01	7.8964e-01	-5.6822e-02	0.0000e+00	0.0000e+00
1.3625e+01	7.5000e-01	7.8457e-01	-4.6279e-02	0.0000e+00	0.0000e+00
1.3750e+01	7.5000e-01	7.9212e-01	-4.4228e-02	0.0000e+00	0.0000e+00
1.3875e+01	7.5000e-01	7.9570e-01	-2.9529e-02	1.0000e+00	0.0000e+00
1.4000e+01	7.5000e-01	7.9073e-01	-2.2361e-02	0.0000e+00	0.0000e+00
1.4125e+01	7.5000e-01	8.0281e-01	-5.9305e-03	0.0000e+00	0.0000e+00
1.4250e+01	7.5000e-01	8.0072e-01	8.5189e-03	0.0000e+00	0.0000e+00
1.4375e+01	7.5000e-01	8.0864e-01	2.2619e-02	0.0000e+00	0.0000e+00
1.4500e+01	7.5000e-01	8.2250e-01	3.8245e-02	0.0000e+00	0.0000e+00
1.4625e+01	7.5000e-01	8.2221e-01	4.8569e-02	0.0000e+00	0.0000e+00
1.4750e+01	7.5000e-01	8.1995e-01	6.5005e-02	0.0000e+00	0.0000e+00
1.4875e+01	7.5000e-01	8.1782e-01	5.9830e-02	0.0000e+00	0.0000e+00
1.5000e+01	7.5000e-01	8.2801e-01	6.5454e-02	1.0000e+00	0.0000e+00
1.5125e+01	7.5000e-01	8.2071e-01	8.0690e-02	0.0000e+00	0.0000e+00
1.5250e+01	7.5000e-01	8.2644e-01	8.3163e-02	0.0000e+00	0.0000e+00
1.5375e+01	7.5000e-01	8.2895e-01	7.2391e-02	1.0000e+00	0.0000e+00
1.5500e+01	7.5000e-01	8.2810e-01	7.1471e-02	1.0000e+00	0.0000e+00
1.5625e+01	7.5000e-01	8.3523e-01	6.2498e-02	0.0000e+00	0.0000e+00
1.5750e+01	7.5000e-01	8.3875e-01	6.1089e-02	0.0000e+00	0.0000e+00
1.5875e+01	7.5000e-01	8.2021e-01	6.1342e-02	0.0000e+00	0.0000e+00
1.6000e+01	7.5000e-01	8.2272e-01	5.9534e-02	0.0000e+00	0.0000e+00
1.6125e+01	7.5000e-01	8.3011e-01	5.0577e-02	0.0000e+00	0.0000e+00
1.6250e+01	7.5000e-01	8.2020e-01	4.7411e-02	1.0000e+00	0.0000e+00
1.6375e+01	7.5000e-01	8.1746e-01	3.8319e-02	0.0000e+00	0.0000e+00
1.6500e+01	7.5000e-01	8.0705e-01	2.8237e-02	0.0000e+00	0.0000e+00
1.6625e+01	7.5000e-01	7.9932e-01	3.0052e-02	0.0000e+00	0.0000e+00
1.6750e+01	7.5000e-01	8.0441e-01	2.3558e-02	1.0000e+00	0.0000e+00
1.6875e+01	7.5000e-01	7.9172e-01	3.0121e-02	0.0000e+00	0.0000e+00
1.7000e+01	7.5000e-01	8.0112e-01	2.3735e-02	0.0000e+00	0.0000e+00
1.7125e+01	7.5000e-01	7.9799e-01	1.0145e-02	1.0000e+00	0.0000e+00
1.7250e+01	7.5000e-01	7.9605e-01	5.5501e-03	1.0000e+00	0.0000e+00
1.7375e+01	7.5000e-01	7.9309e-01	1.4500e-03	1.0000e+00	0.0000e+00
1.7500e+01	7.5000e-01	7.8860e-01	-4.9892e-04	0.0000e+00	0.0000e+00
1.7625e+01	7.5000e-01	7.8560e-01	-7.7540e-03	0.0000e+00	0.0000e+00
1.7750e+01	7.5000e-01	7.8145e-01	-9.1721e-03	1.0000e+00	0.0000e+00
1.7875e+01	7.5000e-01	7.7569e-01	-1.6381e-02	0.0000e+00	0.0000e+00
1.8000e+01	7.5000e-01	7.8548e-01	-1.4478e-02	0.0000e+00	0.0000e+00
1.8125e+01	7.5000e-01	7.7651e-01	-9.8708e-03	0.0000e+00	0.0000e+00
1.8250e+01	7.5000e-01	7.6963e-01	-1.2587e-02	0.0000e+00	0.0000e+00
1.8375e+01	7.5000e-01	7.7174e-01	-1.5298e-02	1.0000e+00	0.0000e+00
1.8500e+01	7.5000e-01	7.8450e-01	-1.0268e-02	0.0000e+00	0.0000e+00
1.2500e-01	8.7500e-01	1.1403e+00	-1.7726e-01	0.0000e+00	0.0000e+00
2.5000e-01	8.7500e-01	1.1487e+00	-1.7936e-01	0.0000e+00	0.0000e+00
3.7500e-01	8.7500e-01	1.1457e+00	-1.5560e-01	0.0000e+00	0.0000e+00
5.0000e-01	8.7500e-01	1.0866e+00	-1.0791e-01	1.0000e+00	0.0000e+00
6.2500e-01	8.7500e-01	1.1009e+00	-7.6832e-02	0.0000e+00	0.0000e+00
7.5000e-01	8.7500e-01	1.1166e+00	-5.6963e-02	0.0000e+00	0.0000e+00
8.7500e-01	8.7500e-01	1.0842e+00	-6.7893e-02	0.0000e+00	0.0000e+00
1.0000e+00	8.7500e-01	1.0741e+00	-7.9692e-02	0.0000e+00	0.0000e+00
1.1250e+00	8.7500e-01	1.0576e+00	-3.4200e-02	0.0000e+00	0.0000e+00
1.2500e+00	8.7500e-01	1.0621e+00	-3.8334e-02	0.0000e+00	0.0000e+00
1.3750e+00	8.7500e-01	1.0770e+00	-3.5449e-02	0.0000e+00	0.0000e+00
1.5000e+00	8.7500e-01	1.0246e+00	-4.4008e-02	0.0000e+00	0.0000e+00
1.6250e+00	8.7500e-01	1.0449e+00	-4.8688e-02	0.0000e+00	0.0000e+00
1.7500e+00	8.7500e-01	1.0488e+00	-3.1902e-02	0.0000e+00	0.0000e+00
1.8750e+00	8.7500e-01	1.0472e+00	-2.3564e-02	0.0000e+00	0.0000e+00
2.0000e+00	8.7500e-01	1.1182e+00	-4.4885e-03	0.0000e+00	0.0000e+00
2.1250e+00	8.7500e-01	1.0909e+00	2.3491e-02	0.0000e+00	0.0000e+00
2.2500e+00	8.7500e-01	1.0235e+00	2.4348e-02	1.0000e+00	0.0000e+00
2.3750e+00	8.7500e-01	1.0677e+00	5.6072e-02	0.0000e+00	0.0000e+00
2.5000e+00	8.7500e-01	1.1036e+00	9.8525e-02	0.0000e+00	0.0000e+00
2.6250e+00	8.7500e-01	1.1003e+00	1.3927e-01	0.0000e+00	0.0000e+00
2.7500e+00	8.7500e-01	1.1203e+00	1.7045e-01	0.0000e+00	0.0000e+00
2.8750e+00	8.7500e-01	1.0628e+00	1.8064e-01	1.0000e+00	0.0000e+00
3.0000e+00	8.7500e-01	1.0794e+00	2.2250e-01	0.0000e+00	0.0000e+00
3.1250e+00	8.7500e-01	1.0635e+00	2.3006e-01	0.0000e+00	0.0000e+00
3.2500e+00	8.7500e-01	1.0306e+00	2.4472e-01	0.0000e+00	0.0000e+00
3.3750e+00	8.7500e-01	1.0258e+00	2.6107e-01	0.0000e+00	0.0000e+00
3.5000e+00	8.7500e-01	9.7098e-01	2.4953e-01	1.0000e+00	0.0000e+00
3.6250e+00	8.7500e-01	9.4333e-01	2.4845e-01	1.0000e+00	0.0000e+00
3.7500e+00	8.7500e-01	9.1894e-01	2.4691e-01	0.0000e+00	0.0000e+00
3.8750e+00	8.7500e-01	8.8395e-01	2.3882e-01	1.0000e+00	0.0000e+00
4.0000e+00	8.7500e-01	8.4620e-01	2.3545e-01	0.0000e+00	0.0000e+00
4.1250e+00	8.7500e-01	8.3368e-01	2.1803e-01	1.0000e+00	0.0000e+00
4.2500e+00	8.7500e-01	8.1114e-01	2.0444e-01	1.0000e+00	0.0000e+00
4.3750e+00	8.7500e-01	7.8267e-01	1.8685e-01	0.0000e+00	0.0000e+00
4.5000e+00	8.7500e-01	7.6561e-01	1.7129e-01	0.0000e+00	0.0000e+00
4.6250e+00	8.7500e-01	7.5173e-01	1.5668e-01	1.0000e+00	0.0000e+00
4.7500e+00	8.7500e-01	7.2660e-01	1.3352e-01	0.0000e+00	0.0000e+00
4.8750e+00	8.7500e-01	7.1582e-01	1.2229e-01	1.0000e+00	0.0000e+00
5.0000e+00	8.7500e-01	6.9900e-01	1.0713e-01	0.0000e+00	0.0000e+00
5.1250e+00	8.7500e-01	6.9465e-01	9.5808e-02	0.0000e+00	0.0000e+00
5.2500e+00	8.7500e-01	6.5510e-01	6.0124e-02	0.0000e+00	0.0000e+00
5.3750e+00	8.7500e-01	6.3950e-01	3.1941e-02	0.0000e+00	0.0000e+00
5.5000e+00	8.7500e-01	6.3795e-01	2.5665e-03	0.0000e+00	0.0000e+00
5.6250e+00	8.7500e-01	6.3907e-01	-2.9630e-02	0.0000e+00	0.0000e+00
5.7500e+00	8.7500e-01	6.4786e-01	-6.3138e-02	0.0000e+00	0.0000e+00
5.8750e+00	8.7500e-01	6.8527e-01	-1.3575e-01	1.0000e+00	0.0000e+00
6.0000e+00	8.7500e-01	7.0179e-01	-1.9858e-01	0.0000e+00	0.0000e+00
6.1250e+00	8.7500e-01	7.1865e-01	-2.3760e-01	0.0000e+00	0.0000e+00
6.2500e+00	8.7500e-01	7.3681e-01	-2.6971e-01	0.0000e+00	0.0000e+00
6.3750e+00	8.7500e-01	7.7499e-01	-2.8174e-01	0.0000e+00	0.0000e+00
6.5000e+00	8.7500e-01	7.8954e-01	-3.0922e-01	0.0000e+00	0.0000e+00
6.6250e+00	8.7500e-01	8.0184e-01	-3.3064e-01	0.0000e+00	0.0000e+00
6.7500e+00	8.7500e-01	8.2137e-01	-3.3846e-01	0.0000e+00	0.0000e+00
6.8750e+00	8.7500e-01	8.2869e-01	-3.4602e-01	0.0000e+00	0.0000e+00
7.0000e+00	8.7500e-01	8.4648e-01	-3.2413e-01	1.0000e+00	0.0000e+00
7.1250e+00	8.7500e-01	8.6964e-01	-3.3000e-01	0.0000e+00	0.0000e+00
7.2500e+00	8.7500e-01	8.7660e-01	-2.8664e-01	1.0000e+00	0.0000e+00
7.3750e+00	8.7500e-01	8.9243e-01	-2.5715e-01	1.0000e+00	0.0000e+00
7.5000e+00	8.7500e-01	9.1543e-01	-2.2604e-01	0.0000e+00	0.0000e+00
7.6250e+00	8.7500e-01	9.2941e-01	-1.8970e-01	0.0000e+00	0.0000e+00
7.7500e+00	8.7500e-01	9.2520e-01	-1.3387e-01	1.0000e+00	0.0000e+00
7.8750e+00	8.7500e-01	9.3441e-01	-9.4583e-02	0.0000e+00	0.0000e+00
8.0000e+00	8.7500e-01	9.4764e-01	-2.5140e-02	0.0000e+00	0.0000e+00
8.1250e+00	8.7500e-01	9.4377e-01	1.8873e-02	0.0000e+00	0.0000e+00
8.2500e+00	8.7500e-01	9.4555e-01	5.6297e-02	0.0000e+00	0.0000e+00
8.3750e+00	8.7500e-01	9.5692e-01	1.0127e-01	0.0000e+00	0.0000e+00
8.5000e+00	8.7500e-01	9.6935e-01	1.3191e-01	0.0000e+00	0.0000e+00
8.6250e+00	8.7500e-01	9.5466e-01	1.7448e-01	0.0000e+00	0.0000e+00
8.7500e+00	8.7500e-01	9.4682e-01	2.1106e-01	0.0000e+00	0.0000e+00
8.8750e+00	8.7500e-01	9.2998e-01	2.0368e-01	0.0000e+00	0.0000e+00
9.0000e+00	8.7500e-01	9.1201e-01	2.0454e-01	0.0000e+00	0.0000e+00
9.1250e+00	8.7500e-01	9.0911e-01	2.0401e-01	0.0000e+00	0.0000e+00
9.2500e+00	8.7500e-01	8.9551e-01	1.9195e-01	0.0000e+00	0.0000e+00
9.3750e+00	8.7500e-01	8.6606e-01	1.8584e-01	0.0000e+00	0.0000e+00
9.5000e+00	8.7500e-01	8.5180e-01	1.9561e-01	1.0000e+00	0.0000e+00
9.6250e+00	8.7500e-01	8.3396e-01	1.8624e-01	1.0000e+00	0.0000e+00
9.7500e+00	8.7500e-01	8.1333e-01	1.7214e-01	0.0000e+00	0.0000e+00
9.8750e+00	8.7500e-01	8.0126e-01	1.5955e-01	0.0000e+00	0.0000e+00
1.0000e+01	8.7500e-01	7.8980e-01	1.5531e-01	0.0000e+00	0.0000e+00
1.0125e+01	8.7500e-01	7.7976e-01	1.4508e-01	1.0000e+00	0.0000e+00
1.0250e+01	8.7500e-01	7.7503e-01	1.3319e-01	0.0000e+00	0.0000e+00
1.0375e+01	8.7500e-01	7.5444e-01	1.1916e-01	1.0000e+00	0.0000e+00
1.0500e+01	8.7500e-01	7.3830e-01	1.1065e-01	0.0000e+00	0.0000e+00
1.0625e+01	8.7500e-01	7.3895e-01	9.0974e-02	0.0000e+00	0.0000e+00
1.0750e+01	8.7500e-01	7.0546e-01	7.4989e-02	0.0000e+00	0.0000e+00
1.0875e+01	8.7500e-01	7.0630e-01	6.7652e-02	0.0000e+00	0.0000e+00
1.1000e+01	8.7500e-01	6.7855e-01	2.9713e-02	0.0000e+00	0.0000e+00
1.1125e+01	8.7500e-01	6.7258e-01	2.3259e-02	0.0000e+00	0.0000e+00
1.1250e+01	8.7500e-01	6.9482e-01	8.5368e-03	0.0000e+00	0.0000e+00
1.1375e+01	8.7500e-01	6.8791e-01	-1.7423e-02	0.0000e+00	0.0000e+00
1.1500e+01	8.7500e-01	6.9476e-01	-4.3391e-02	0.0000e+00	0.0000e+00
1.1625e+01	8.7500e-01	6.8873e-01	-5.3208e-02	0.0000e+00	0.0000e+00
1.1750e+01	8.7500e-01	6.7974e-01	-6.4881e-02	0.0000e+00	0.0000e+00
1.1875e+01	8.7500e-01	6.9018e-01	-8.5440e-02	0.0000e+00	0.0000e+00
1.2000e+01	8.7500e-01	7.0755e-01	-9.5137e-02	0.0000e+00	0.0000e+00
1.2125e+01	8.7500e-01	7.0868e-01	-1.0694e-01	0.0000e+00	0.0000e+00
1.2250e+01	8.7500e-01	6.9377e-01	-1.1192e-01	0.0000e+00	0.0000e+00
1.2375e+01	8.7500e-01	6.9549e-01	-1.3041e-01	0.0000e+00	0.0000e+00
1.2500e+01	8.7500e-01	7.1468e-01	-1.3845e-01	0.0000e+00	0.0000e+00
1.2625e+01	8.7500e-01	6.9929e-01	-1.2762e-01	0.0000e+00	0.0000e+00
1.2750e+01	8.7500e-01	7.0180e-01	-1.1674e-01	0.0000e+00	0.0000e+00
1.2875e+01	8.7500e-01	7.1046e-01	-1.1774e-01	0.0000e+00	0.0000e+00
1.3000e+01	8.7500e-01	7.3144e-01	-1.1306e-01	0.0000e+00	0.0000e+00
1.3125e+01	8.7500e-01	7.2429e-01	-9.8133e-02	0.0000e+00	0.0000e+00
1.3250e+01	8.7500e-01	7.3443e-01	-8.9497e-02	0.0000e+00	0.0000e+00
1.3375e+01	8.7500e-01	7.4601e-01	-8.1546e-02	0.0000e+00	0.0000e+00
1.3500e+01	8.7500e-01	7.5818e-01	-6.2154e-02	0.0000e+00	0.0000e+00
1.3625e+01	8.7500e-01	7.6462e-01	-5.9641e-02	1.0000e+00	0.0000e+00
1.3750e+01	8.7500e-01	7.6678e-01	-5.4472e-02	0.0000e+00	0.0000e+00
1.3875e+01	8.7500e-01	7.7143e-01	-3.5062e-02	0.0000e+00	0.0000e+00
1.4000e+01	8.7500e-01	7.7294e-01	-2.3206e-02	0.0000e+00	0.0000e+00
1.4125e+01	8.7500e-01	7.8154e-01	-8.0674e-03	0.0000e+00	0.0000e+00
1.4250e+01	8.7500e-01	7.8707e-01	1.9256e-02	0.0000e+00	0.0000e+00
1.4375e+01	8.7500e-01	8.0191e-01	2.5988e-02	0.0000e+00	0.0000e+00
1.4500e+01	8.7500e-01	8.0786e-01	3.0166e-02	0.0000e+00	0.0000e+00
1.4625e+01	8.7500e-01	8.1480e-01	3.7220e-02	0.0000e+00	0.0000e+00
1.4750e+01	8.7500e-01	8.0813e-01	4.7309e-02	1.0000e+00	0.0000e+00
1.4875e+01	8.7500e-01	8.0332e-01	6.4945e-02	0.0000e+00	0.0000e+00
1.5000e+01	8.7500e-01	8.0333e-01	6.4975e-02	0.0000e+00	0.0000e+00
1.5125e+01	8.7500e-01	8.1645e-01	7.0604e-02	0.0000e+00	0.0000e+00
1.5250e+01	8.7500e-01	8.1071e-01	7.1539e-02	1.0000e+00	0.0000e+00
1.5375e+01	8.7500e-01	7.9777e-01	7.2388e-02	0.0000e+00	0.0000e+00
1.5500e+01	8.7500e-01	8.0856e-01	7.2205e-02	1.0000e+00	0.0000e+00
1.5625e+01	8.7500e-01	8.1086e-01	7.1970e-02	0.0000e+00	0.0000e+00
1.5750e+01	8.7500e-01	8.0564e-01	6.6683e-02	1.0000e+00	0.0000e+00
1.5875e+01	8.7500e-01	8.0531e-01	6.3237e-02	1.0000e+00	0.0000e+00
1.6000e+01	8.7500e-01	8.0500e-01	5.9282e-02	1.0000e+00	0.0000e+00
1.6125e+01	8.7500e-01	8.1208e-01	6.4687e-02	0.0000e+00	0.0000e+00
1.6250e+01	8.7500e-01	8.1686e-01	4.5371e-02	0.0000e+00	0.0000e+00
1.6375e+01	8.7500e-01	8.0608e-01	3.7015e-02	0.0000e+00	0.0000e+00
1.6500e+01	8.7500e-01	7.9730e-01	3.5025e-02	0.0000e+00	0.0000e+00
1.6625e+01	8.7500e-01	7.8926e-01	3.3399e-02	1.0000e+00	0.0000e+00
1.6750e+01	8.7500e-01	7.8513e-01	3.1717e-02	0.0000e+00	0.0000e+00
1.6875e+01	8.7500e-01	7.8168e-01	2.3855e-02	1.0000e+00	0.0000e+00
1.7000e+01	8.7500e-01	7.8638e-01	1.8274e-02	0.0000e+00	0.0000e+00
1.7125e+01	8.7500e-01	7.7721e-01	1.4013e-02	1.0000e+00	0.0000e+00
1.7250e+01	8.7500e-01	7.7539e-01	7.6995e-03	0.0000e+00	0.0000e+00
1.7375e+01	8.7500e-01	7.7057e-01	3.6217e-03	1.0000e+00	0.0000e+00
1.7500e+01	8.7500e-01	7.6669e-01	-3.4859e-03	0.0000e+00	0.0000e+00
1.7625e+01	8.7500e-01	7.6092e-01	-1.1500e-02	0.0000e+00	0.0000e+00
1.7750e+01	8.7500e-01	7.4848e-01	-1.9306e-02	0.0000e+00	0.0000e+00
1.7875e+01	8.7500e-01	7.5142e-01	-1.4330e-02	0.0000e+00	0.0000e+00
1.8000e+01	8.7500e-01	7.6025e-01	-7.6692e-03	0.0000e+00	0.0000e+00
1.8125e+01	8.7500e-01	7.5645e-01	-1.1825e-02	0.0000e+00	0.0000e+00
1.8250e+01	8.7500e-01	7.3926e-01	-1.9187e-02	0.0000e+00	0.0000e+00
1.8375e+01	8.7500e-01	7.3754e-01	-1.7361e-02	0.0000e+00	0.0000e+00
1.8500e+01	8.7500e-01	7.6748e-01	-1.6468e-02	0.0000e+00	0.0000e+00
1.2500e-01	1.0000e+00	1.1486e+00	-2.1570e-01	0.0000e+00	0.0000e+00
2.5000e-01	1.0000e+00	1.0712e+00	-1.3182e-01	1.0000e+00	0.0000e+00
3.7500e-01	1.0000e+00	1.1252e+00	-1.4446e-01	0.0000e+00	0.0000e+00
5.0000e-01	1.0000e+00	1.0975e+00	-1.1917e-01	0.0000e+00	0.0000e+00
6.2500e-01	1.0000e+00	1.0588e+00	-7.0329e-02	0.0000e+00	0.0000e+00
7.5000e-01	1.0000e+00	1.0689e+00	-7.6318e-02	0.0000e+00	0.0000e+00
8.7500e-01	1.0000e+00	1.0078e+00	-6.1485e-02	0.0000e+00	0.0000e+00
1.0000e+00	1.0000e+00	8.8892e-01	-3.7543e-02	1.0000e+00	0.0000e+00
1.1250e+00	1.0000e+00	9.7746e-01	-2.9103e-02	0.0000e+00	0.0000e+00
1.2500e+00	1.0000e+00	9.5766e-01	-3.0728e-02	0.0000e+00	0.0000e+00
1.3750e+00	1.0000e+00	9.2972e-01	-5.0210e-02	0.0000e+00	0.0000e+00
1.5000e+00	1.0000e+00	8.9584e-01	-4.6762e-02	0.0000e+00	0.0000e+00
1.6250e+00	1.0000e+00	8.8170e-01	-4.4225e-02	0.0000e+00	0.0000e+00
1.7500e+00	1.0000e+00	8.7279e-01	-5.6661e-02	0.0000e+00	0.0000e+00
1.8750e+00	1.0000e+00	9.4363e-01	-4.9526e-02	0.0000e+00	0.0000e+00
2.0000e+00	1.0000e+00	9.8103e-01	-1.1090e-02	0.0000e+00	0.0000e+00
2.1250e+00	1.0000e+00	9.6479e-01	-1.7309e-02	0.0000e+00	0.0000e+00
2.2500e+00	1.0000e+00	9.2932e-01	2.9421e-03	1.0000e+00	0.0000e+00
2.3750e+00	1.0000e+00	9.9281e-01	7.1995e-02	0.0000e+00	0.0000e+00
2.5000e+00	1.0000e+00	9.7236e-01	7.0382e-02	1.0000e+00	0.0000e+00
2.6250e+00	1.0000e+00	1.0598e+00	1.3063e-01	0.0000e+00	0.0000e+00
2.7500e+00	1.0000e+00	1.0837e+00	1.6863e-01	0.0000e+00	0.0000e+00
2.8750e+00	1.0000e+00	1.0647e+00	1.9528e-01	0.0000e+00	0.0000e+00
3.0000e+00	1.0000e+00	1.0403e+00	2.3232e-01	0.0000e+00	0.0000e+00
3.1250e+00	1.0000e+00	1.0445e+00	2.4873e-01	0.0000e+00	0.0000e+00
3.2500e+00	1.0000e+00	1.0195e+00	2.6458e-01	0.0000e+00	0.0000e+00
3.3750e+00	1.0000e+00	1.0003e+00	2.7978e-01	0.0000e+00	0.0000e+00
3.5000e+00	1.0000e+00	9.7116e-01	2.8995e-01	0.0000e+00	0.0000e+00
3.6250e+00	1.0000e+00	9.4983e-01	2.8679e-01	0.0000e+00	0.0000e+00
3.7500e+00	1.0000e+00	9.0696e-01	2.7636e-01	0.0000e+00	0.0000e+00
3.8750e+00	1.0000e+00	8.7085e-01	2.6408e-01	1.0000e+00	0.0000e+00
4.0000e+00	1.0000e+00	8.4382e-01	2.5307e-01	1.0000e+00	0.0000e+00
