# x	y	u	v	flags	mask
1.1040e+03	1.7600e+02	4.8807e+01	-7.5382e-01	0.0000e+00	0.0000e+00
1.1200e+03	1.7600e+02	4.8415e+01	-1.7081e-01	0.0000e+00	0.0000e+00
1.1360e+03	1.7600e+02	4.8103e+01	5.1649e-01	0.0000e+00	0.0000e+00
1.1520e+03	1.7600e+02	4.7883e+01	1.0035e+00	0.0000e+00	0.0000e+00
1.1680e+03	1.7600e+02	4.7954e+01	1.2374e+00	0.0000e+00	0.0000e+00
1.6000e+01	1.6000e+02	6.6341e+01	9.9806e+00	0.0000e+00	0.0000e+00
3.2000e+01	1.6000e+02	5.7327e+01	2.5658e+00	0.0000e+00	0.0000e+00
4.8000e+01	1.6000e+02	5.0754e+01	1.1315e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.6000e+02	4.3168e+01	5.9186e-01	0.0000e+00	0.0000e+00
8.0000e+01	1.6000e+02	3.0717e+01	5.4216e-01	0.0000e+00	0.0000e+00
9.6000e+01	1.6000e+02	3.3308e+01	2.5281e+00	1.0000e+00	0.0000e+00
1.1200e+02	1.6000e+02	3.8501e+01	8.1348e-02	0.0000e+00	0.0000e+00
1.2800e+02	1.6000e+02	4.0385e+01	1.5248e+00	0.0000e+00	0.0000e+00
1.4400e+02	1.6000e+02	4.9152e+01	3.0531e+00	0.0000e+00	0.0000e+00
1.6000e+02	1.6000e+02	5.3591e+01	-3.7966e+00	0.0000e+00	0.0000e+00
1.7600e+02	1.6000e+02	5.7239e+01	-8.6247e+00	0.0000e+00	0.0000e+00
1.9200e+02	1.6000e+02	5.9953e+01	-1.4068e+01	0.0000e+00	0.0000e+00
2.0800e+02	1.6000e+02	5.9668e+01	-1.9385e+01	0.0000e+00	0.0000e+00
2.2400e+02	1.6000e+02	5.7489e+01	-2.0634e+01	0.0000e+00	0.0000e+00
2.4000e+02	1.6000e+02	5.5390e+01	-2.1121e+01	0.0000e+00	0.0000e+00
2.5600e+02	1.6000e+02	5.2049e+01	-1.9504e+01	0.0000e+00	0.0000e+00
2.7200e+02	1.6000e+02	4.9738e+01	-1.7841e+01	0.0000e+00	0.0000e+00
2.8800e+02	1.6000e+02	4.6615e+01	-1.5664e+01	0.0000e+00	0.0000e+00
3.0400e+02	1.6000e+02	4.4170e+01	-1.3144e+01	0.0000e+00	0.0000e+00
3.2000e+02	1.6000e+02	4.1882e+01	-1.0164e+01	0.0000e+00	0.0000e+00
3.3600e+02	1.6000e+02	4.1055e+01	-5.0999e+00	0.0000e+00	0.0000e+00
3.5200e+02	1.6000e+02	4.1718e+01	1.6409e+00	0.0000e+00	0.0000e+00
3.6800e+02	1.6000e+02	4.3134e+01	8.6331e+00	0.0000e+00	0.0000e+00
3.8400e+02	1.6000e+02	4.6208e+01	1.4918e+01	0.0000e+00	0.0000e+00
4.0000e+02	1.6000e+02	4.7760e+01	1.9643e+01	0.0000e+00	0.0000e+00
4.1600e+02	1.6000e+02	4.9613e+01	2.2620e+01	0.0000e+00	0.0000e+00
4.3200e+02	1.6000e+02	5.0694e+01	2.3522e+01	0.0000e+00	0.0000e+00
4.4800e+02	1.6000e+02	5.1010e+01	2.2916e+01	0.0000e+00	0.0000e+00
4.6400e+02	1.6000e+02	5.2303e+01	2.0910e+01	0.0000e+00	0.0000e+00
4.8000e+02	1.6000e+02	5.3423e+01	1.6862e+01	0.0000e+00	0.0000e+00
4.9600e+02	1.6000e+02	5.3912e+01	1.0797e+01	0.0000e+00	0.0000e+00
5.1200e+02	1.6000e+02	5.4331e+01	3.7369e+00	0.0000e+00	0.0000e+00
5.2800e+02	1.6000e+02	5.4798e+01	-3.6840e+00	0.0000e+00	0.0000e+00
5.4400e+02	1.6000e+02	5.4681e+01	-9.4190e+00	0.0000e+00	0.0000e+00
5.6000e+02	1.6000e+02	5.4922e+01	-1.3923e+01	0.0000e+00	0.0000e+00
5.7600e+02	1.6000e+02	5.4273e+01	-1.6440e+01	0.0000e+00	0.0000e+00
5.9200e+02	1.6000e+02	5.2964e+01	-1.6896e+01	0.0000e+00	0.0000e+00
6.0800e+02	1.6000e+02	5.1414e+01	-1.6035e+01	0.0000e+00	0.0000e+00
6.2400e+02	1.6000e+02	4.9345e+01	-1.4637e+01	0.0000e+00	0.0000e+00
6.4000e+02	1.6000e+02	4.7875e+01	-1.2884e+01	0.0000e+00	0.0000e+00
6.5600e+02	1.6000e+02	4.6262e+01	-1.1060e+01	0.0000e+00	0.0000e+00
6.7200e+02	1.6000e+02	4.4352e+01	-9.2356e+00	0.0000e+00	0.0000e+00
6.8800e+02	1.6000e+02	4.3118e+01	-6.8828e+00	0.0000e+00	0.0000e+00
7.0400e+02	1.6000e+02	4.2642e+01	-3.5675e+00	0.0000e+00	0.0000e+00
7.2000e+02	1.6000e+02	4.2438e+01	-3.2457e-02	0.0000e+00	0.0000e+00
7.3600e+02	1.6000e+02	4.2559e+01	2.9808e+00	0.0000e+00	0.0000e+00
7.5200e+02	1.6000e+02	4.2727e+01	5.3144e+00	0.0000e+00	0.0000e+00
7.6800e+02	1.6000e+02	4.3384e+01	7.4513e+00	0.0000e+00	0.0000e+00
7.8400e+02	1.6000e+02	4.3245e+01	8.9748e+00	0.0000e+00	0.0000e+00
8.0000e+02	1.6000e+02	4.3482e+01	9.4367e+00	0.0000e+00	0.0000e+00
8.1600e+02	1.6000e+02	4.4108e+01	9.5469e+00	0.0000e+00	0.0000e+00
8.3200e+02	1.6000e+02	4.4940e+01	8.9453e+00	0.0000e+00	0.0000e+00
8.4800e+02	1.6000e+02	4.5513e+01	7.6294e+00	0.0000e+00	0.0000e+00
8.6400e+02	1.6000e+02	4.5683e+01	6.1780e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.6000e+02	4.6072e+01	4.4302e+00	0.0000e+00	0.0000e+00
8.9600e+02	1.6000e+02	4.6838e+01	2.5800e+00	0.0000e+00	0.0000e+00
9.1200e+02	1.6000e+02	4.7196e+01	7.0599e-01	0.0000e+00	0.0000e+00
9.2800e+02	1.6000e+02	4.7883e+01	-1.2726e+00	0.0000e+00	0.0000e+00
9.4400e+02	1.6000e+02	4.8572e+01	-2.5001e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.6000e+02	4.8888e+01	-3.6978e+00	0.0000e+00	0.0000e+00
9.7600e+02	1.6000e+02	4.8600e+01	-4.6784e+00	0.0000e+00	0.0000e+00
9.9200e+02	1.6000e+02	4.8570e+01	-4.6532e+00	0.0000e+00	0.0000e+00
1.0080e+03	1.6000e+02	4.8596e+01	-4.6518e+00	0.0000e+00	0.0000e+00
1.0240e+03	1.6000e+02	4.8717e+01	-4.3213e+00	0.0000e+00	0.0000e+00
1.0400e+03	1.6000e+02	4.8424e+01	-4.1442e+00	0.0000e+00	0.0000e+00
1.0560e+03	1.6000e+02	4.7988e+01	-3.7241e+00	0.0000e+00	0.0000e+00
1.0720e+03	1.6000e+02	4.7336e+01	-2.7903e+00	0.0000e+00	0.0000e+00
1.0880e+03	1.6000e+02	4.6680e+01	-1.8676e+00	0.0000e+00	0.0000e+00
1.1040e+03	1.6000e+02	4.6419e+01	-1.2606e+00	0.0000e+00	0.0000e+00
1.1200e+03	1.6000e+02	4.6063e+01	-7.1440e-01	0.0000e+00	0.0000e+00
1.1360e+03	1.6000e+02	4.5908e+01	3.0846e-01	0.0000e+00	0.0000e+00
1.1520e+03	1.6000e+02	4.5806e+01	1.0173e+00	0.0000e+00	0.0000e+00
1.1680e+03	1.6000e+02	4.6011e+01	1.2445e+00	0.0000e+00	0.0000e+00
1.6000e+01	1.4400e+02	3.6029e+01	-5.0907e-01	1.0000e+00	0.0000e+00
3.2000e+01	1.4400e+02	2.8047e+01	5.3078e-01	0.0000e+00	0.0000e+00
4.8000e+01	1.4400e+02	1.0664e+01	-2.3566e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.4400e+02	4.8263e+00	-3.0404e+00	0.0000e+00	0.0000e+00
8.0000e+01	1.4400e+02	9.5679e-01	-1.1632e+00	0.0000e+00	0.0000e+00
9.6000e+01	1.4400e+02	-2.4351e+00	3.8021e+00	0.0000e+00	0.0000e+00
1.1200e+02	1.4400e+02	4.2587e+00	9.7780e+00	0.0000e+00	0.0000e+00
1.2800e+02	1.4400e+02	2.7820e+01	7.8501e+00	1.0000e+00	0.0000e+00
1.4400e+02	1.4400e+02	2.2678e+01	1.4006e+01	0.0000e+00	0.0000e+00
1.6000e+02	1.4400e+02	2.8822e+01	7.4304e+00	0.0000e+00	0.0000e+00
1.7600e+02	1.4400e+02	4.0575e+01	-3.3214e+00	0.0000e+00	0.0000e+00
1.9200e+02	1.4400e+02	4.8861e+01	-1.3681e+01	0.0000e+00	0.0000e+00
2.0800e+02	1.4400e+02	5.0595e+01	-2.0153e+01	0.0000e+00	0.0000e+00
2.2400e+02	1.4400e+02	5.0957e+01	-2.4020e+01	0.0000e+00	0.0000e+00
2.4000e+02	1.4400e+02	5.1087e+01	-2.4735e+01	0.0000e+00	0.0000e+00
2.5600e+02	1.4400e+02	4.9103e+01	-2.2300e+01	0.0000e+00	0.0000e+00
2.7200e+02	1.4400e+02	4.6478e+01	-2.0734e+01	0.0000e+00	0.0000e+00
2.8800e+02	1.4400e+02	4.3958e+01	-1.9074e+01	0.0000e+00	0.0000e+00
3.0400e+02	1.4400e+02	4.2530e+01	-1.6276e+01	0.0000e+00	0.0000e+00
3.2000e+02	1.4400e+02	4.1687e+01	-1.1663e+01	0.0000e+00	0.0000e+00
3.3600e+02	1.4400e+02	4.1244e+01	-4.9766e+00	0.0000e+00	0.0000e+00
3.5200e+02	1.4400e+02	4.2680e+01	2.9579e+00	0.0000e+00	0.0000e+00
3.6800e+02	1.4400e+02	4.5407e+01	1.1326e+01	0.0000e+00	0.0000e+00
3.8400e+02	1.4400e+02	4.8024e+01	1.7599e+01	0.0000e+00	0.0000e+00
4.0000e+02	1.4400e+02	4.9349e+01	2.1694e+01	0.0000e+00	0.0000e+00
4.1600e+02	1.4400e+02	4.9868e+01	2.4053e+01	0.0000e+00	0.0000e+00
4.3200e+02	1.4400e+02	4.9839e+01	2.4175e+01	0.0000e+00	0.0000e+00
4.4800e+02	1.4400e+02	4.9332e+01	2.3364e+01	0.0000e+00	0.0000e+00
4.6400e+02	1.4400e+02	4.9426e+01	2.1380e+01	0.0000e+00	0.0000e+00
4.8000e+02	1.4400e+02	4.9329e+01	1.7339e+01	0.0000e+00	0.0000e+00
4.9600e+02	1.4400e+02	4.9376e+01	1.1233e+01	0.0000e+00	0.0000e+00
5.1200e+02	1.4400e+02	5.0070e+01	3.7120e+00	0.0000e+00	0.0000e+00
5.2800e+02	1.4400e+02	5.0241e+01	-3.9445e+00	0.0000e+00	0.0000e+00
5.4400e+02	1.4400e+02	5.0431e+01	-1.0482e+01	0.0000e+00	0.0000e+00
5.6000e+02	1.4400e+02	5.0807e+01	-1.5400e+01	0.0000e+00	0.0000e+00
5.7600e+02	1.4400e+02	5.0627e+01	-1.7586e+01	0.0000e+00	0.0000e+00
5.9200e+02	1.4400e+02	4.9802e+01	-1.8174e+01	0.0000e+00	0.0000e+00
6.0800e+02	1.4400e+02	4.8669e+01	-1.7586e+01	0.0000e+00	0.0000e+00
6.2400e+02	1.4400e+02	4.7297e+01	-1.6283e+01	0.0000e+00	0.0000e+00
6.4000e+02	1.4400e+02	4.5749e+01	-1.4803e+01	0.0000e+00	0.0000e+00
6.5600e+02	1.4400e+02	4.4383e+01	-1.3007e+01	0.0000e+00	0.0000e+00
6.7200e+02	1.4400e+02	4.2610e+01	-1.0382e+01	0.0000e+00	0.0000e+00
6.8800e+02	1.4400e+02	4.1966e+01	-6.8153e+00	0.0000e+00	0.0000e+00
7.0400e+02	1.4400e+02	4.1917e+01	-3.5801e+00	0.0000e+00	0.0000e+00
7.2000e+02	1.4400e+02	4.1878e+01	-2.5765e-01	0.0000e+00	0.0000e+00
7.3600e+02	1.4400e+02	4.2130e+01	2.8355e+00	0.0000e+00	0.0000e+00
7.5200e+02	1.4400e+02	4.2591e+01	5.8093e+00	0.0000e+00	0.0000e+00
7.6800e+02	1.4400e+02	4.3119e+01	8.4212e+00	0.0000e+00	0.0000e+00
7.8400e+02	1.4400e+02	4.3032e+01	9.6088e+00	0.0000e+00	0.0000e+00
8.0000e+02	1.4400e+02	4.3203e+01	9.8675e+00	0.0000e+00	0.0000e+00
8.1600e+02	1.4400e+02	4.3549e+01	9.7276e+00	0.0000e+00	0.0000e+00
8.3200e+02	1.4400e+02	4.3621e+01	9.2521e+00	0.0000e+00	0.0000e+00
8.4800e+02	1.4400e+02	4.3873e+01	8.2189e+00	0.0000e+00	0.0000e+00
8.6400e+02	1.4400e+02	4.4057e+01	6.7603e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.4400e+02	4.4449e+01	5.2251e+00	0.0000e+00	0.0000e+00
8.9600e+02	1.4400e+02	4.4876e+01	2.9522e+00	0.0000e+00	0.0000e+00
9.1200e+02	1.4400e+02	4.4996e+01	7.6322e-01	0.0000e+00	0.0000e+00
9.2800e+02	1.4400e+02	4.5384e+01	-9.5243e-01	0.0000e+00	0.0000e+00
9.4400e+02	1.4400e+02	4.6160e+01	-2.5670e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.4400e+02	4.6514e+01	-4.0701e+00	0.0000e+00	0.0000e+00
9.7600e+02	1.4400e+02	4.6549e+01	-4.9418e+00	0.0000e+00	0.0000e+00
9.9200e+02	1.4400e+02	4.6254e+01	-4.9325e+00	0.0000e+00	0.0000e+00
1.0080e+03	1.4400e+02	4.6666e+01	-4.8895e+00	0.0000e+00	0.0000e+00
1.0240e+03	1.4400e+02	4.6745e+01	-4.8291e+00	0.0000e+00	0.0000e+00
1.0400e+03	1.4400e+02	4.6282e+01	-4.6758e+00	0.0000e+00	0.0000e+00
1.0560e+03	1.4400e+02	4.6178e+01	-4.1737e+00	0.0000e+00	0.0000e+00
1.0720e+03	1.4400e+02	4.5540e+01	-3.0693e+00	0.0000e+00	0.0000e+00
1.0880e+03	1.4400e+02	4.4696e+01	-1.9499e+00	0.0000e+00	0.0000e+00
1.1040e+03	1.4400e+02	4.4262e+01	-1.4163e+00	0.0000e+00	0.0000e+00
1.1200e+03	1.4400e+02	4.4589e+01	-8.6220e-01	0.0000e+00	0.0000e+00
1.1360e+03	1.4400e+02	4.4470e+01	3.0702e-03	0.0000e+00	0.0000e+00
1.1520e+03	1.4400e+02	4.4293e+01	6.5911e-01	0.0000e+00	0.0000e+00
1.1680e+03	1.4400e+02	4.4861e+01	8.4943e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.2800e+02	2.7479e+01	-3.1148e+00	1.0000e+00	0.0000e+00
3.2000e+01	1.2800e+02	1.6754e+01	-1.7668e+00	0.0000e+00	0.0000e+00
4.8000e+01	1.2800e+02	-2.9927e+00	-5.5682e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.2800e+02	-9.5609e+00	-7.1220e+00	0.0000e+00	0.0000e+00
8.0000e+01	1.2800e+02	-9.6932e+00	-1.7766e+00	0.0000e+00	0.0000e+00
9.6000e+01	1.2800e+02	-6.9793e+00	3.9027e+00	0.0000e+00	0.0000e+00
1.1200e+02	1.2800e+02	-3.5178e+00	1.1742e+01	0.0000e+00	0.0000e+00
1.2800e+02	1.2800e+02	7.3865e-01	1.8424e+01	0.0000e+00	0.0000e+00
1.4400e+02	1.2800e+02	7.4016e+00	2.1401e+01	0.0000e+00	0.0000e+00
1.6000e+02	1.2800e+02	1.4355e+01	1.6526e+01	0.0000e+00	0.0000e+00
1.7600e+02	1.2800e+02	2.4171e+01	2.5746e+00	0.0000e+00	0.0000e+00
1.9200e+02	1.2800e+02	3.4523e+01	-7.2763e+00	0.0000e+00	0.0000e+00
2.0800e+02	1.2800e+02	4.0965e+01	-1.1464e+01	1.0000e+00	0.0000e+00
2.2400e+02	1.2800e+02	4.5277e+01	-2.0734e+01	0.0000e+00	0.0000e+00
2.4000e+02	1.2800e+02	4.6419e+01	-2.3744e+01	0.0000e+00	0.0000e+00
2.5600e+02	1.2800e+02	4.6174e+01	-2.3625e+01	0.0000e+00	0.0000e+00
2.7200e+02	1.2800e+02	4.3906e+01	-2.1868e+01	0.0000e+00	0.0000e+00
2.8800e+02	1.2800e+02	4.1830e+01	-1.9823e+01	0.0000e+00	0.0000e+00
3.0400e+02	1.2800e+02	4.0516e+01	-1.7110e+01	0.0000e+00	0.0000e+00
3.2000e+02	1.2800e+02	4.1856e+01	-1.2794e+01	0.0000e+00	0.0000e+00
3.3600e+02	1.2800e+02	4.3168e+01	-4.6820e+00	0.0000e+00	0.0000e+00
3.5200e+02	1.2800e+02	4.6273e+01	5.3553e+00	0.0000e+00	0.0000e+00
3.6800e+02	1.2800e+02	4.8802e+01	1.3596e+01	0.0000e+00	0.0000e+00
3.8400e+02	1.2800e+02	5.0806e+01	1.8812e+01	0.0000e+00	0.0000e+00
4.0000e+02	1.2800e+02	5.1476e+01	2.2310e+01	0.0000e+00	0.0000e+00
4.1600e+02	1.2800e+02	5.0877e+01	2.2981e+01	0.0000e+00	0.0000e+00
4.3200e+02	1.2800e+02	5.0080e+01	2.1563e+01	1.0000e+00	0.0000e+00
4.4800e+02	1.2800e+02	4.8407e+01	2.2524e+01	0.0000e+00	0.0000e+00
4.6400e+02	1.2800e+02	4.7643e+01	2.0570e+01	0.0000e+00	0.0000e+00
4.8000e+02	1.2800e+02	4.6384e+01	1.7019e+01	0.0000e+00	0.0000e+00
4.9600e+02	1.2800e+02	4.6049e+01	1.1452e+01	0.0000e+00	0.0000e+00
5.1200e+02	1.2800e+02	4.6083e+01	3.6578e+00	0.0000e+00	0.0000e+00
5.2800e+02	1.2800e+02	4.6032e+01	-4.5251e+00	0.0000e+00	0.0000e+00
5.4400e+02	1.2800e+02	4.7023e+01	-1.0439e+01	0.0000e+00	0.0000e+00
5.6000e+02	1.2800e+02	4.6783e+01	-1.5145e+01	0.0000e+00	0.0000e+00
5.7600e+02	1.2800e+02	4.6855e+01	-1.7723e+01	0.0000e+00	0.0000e+00
5.9200e+02	1.2800e+02	4.6955e+01	-1.8267e+01	0.0000e+00	0.0000e+00
6.0800e+02	1.2800e+02	4.6347e+01	-1.8384e+01	0.0000e+00	0.0000e+00
6.2400e+02	1.2800e+02	4.5283e+01	-1.7249e+01	0.0000e+00	0.0000e+00
6.4000e+02	1.2800e+02	4.4314e+01	-1.5648e+01	0.0000e+00	0.0000e+00
6.5600e+02	1.2800e+02	4.3141e+01	-1.4174e+01	0.0000e+00	0.0000e+00
6.7200e+02	1.2800e+02	4.2095e+01	-1.1242e+01	0.0000e+00	0.0000e+00
6.8800e+02	1.2800e+02	4.1592e+01	-7.3368e+00	0.0000e+00	0.0000e+00
7.0400e+02	1.2800e+02	4.1609e+01	-3.7853e+00	0.0000e+00	0.0000e+00
7.2000e+02	1.2800e+02	4.1867e+01	8.7141e-02	0.0000e+00	0.0000e+00
7.3600e+02	1.2800e+02	4.2551e+01	3.1980e+00	0.0000e+00	0.0000e+00
7.5200e+02	1.2800e+02	4.3167e+01	5.9017e+00	0.0000e+00	0.0000e+00
7.6800e+02	1.2800e+02	4.3470e+01	8.2149e+00	0.0000e+00	0.0000e+00
7.8400e+02	1.2800e+02	4.3688e+01	9.4376e+00	0.0000e+00	0.0000e+00
8.0000e+02	1.2800e+02	4.3838e+01	9.7844e+00	0.0000e+00	0.0000e+00
8.1600e+02	1.2800e+02	4.3547e+01	1.0016e+01	0.0000e+00	0.0000e+00
8.3200e+02	1.2800e+02	4.3251e+01	9.1607e+00	0.0000e+00	0.0000e+00
8.4800e+02	1.2800e+02	4.3237e+01	8.0788e+00	0.0000e+00	0.0000e+00
8.6400e+02	1.2800e+02	4.2728e+01	7.0488e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.2800e+02	4.2962e+01	5.3299e+00	0.0000e+00	0.0000e+00
8.9600e+02	1.2800e+02	4.3452e+01	3.0662e+00	0.0000e+00	0.0000e+00
9.1200e+02	1.2800e+02	4.3462e+01	1.1474e+00	0.0000e+00	0.0000e+00
9.2800e+02	1.2800e+02	4.3722e+01	-5.7664e-01	0.0000e+00	0.0000e+00
9.4400e+02	1.2800e+02	4.4086e+01	-2.2246e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.2800e+02	4.4131e+01	-3.7778e+00	0.0000e+00	0.0000e+00
9.7600e+02	1.2800e+02	4.4631e+01	-4.9384e+00	0.0000e+00	0.0000e+00
9.9200e+02	1.2800e+02	4.4980e+01	-5.4630e+00	0.0000e+00	0.0000e+00
1.0080e+03	1.2800e+02	4.5294e+01	-5.5681e+00	0.0000e+00	0.0000e+00
1.0240e+03	1.2800e+02	4.5491e+01	-5.0576e+00	0.0000e+00	0.0000e+00
1.0400e+03	1.2800e+02	4.5271e+01	-4.3428e+00	0.0000e+00	0.0000e+00
1.0560e+03	1.2800e+02	4.4993e+01	-3.8698e+00	0.0000e+00	0.0000e+00
1.0720e+03	1.2800e+02	4.4471e+01	-3.2191e+00	0.0000e+00	0.0000e+00
1.0880e+03	1.2800e+02	4.3897e+01	-2.5156e+00	0.0000e+00	0.0000e+00
1.1040e+03	1.2800e+02	4.3715e+01	-1.7999e+00	0.0000e+00	0.0000e+00
1.1200e+03	1.2800e+02	4.3926e+01	-8.8054e-01	0.0000e+00	0.0000e+00
1.1360e+03	1.2800e+02	4.3625e+01	2.1636e-01	0.0000e+00	0.0000e+00
1.1520e+03	1.2800e+02	4.3804e+01	6.8056e-01	0.0000e+00	0.0000e+00
1.1680e+03	1.2800e+02	4.4397e+01	8.2577e-01	0.0000e+00	0.0000e+00
1.6000e+01	1.1200e+02	2.6861e+01	-4.9499e+00	1.0000e+00	0.0000e+00
3.2000e+01	1.1200e+02	2.8745e+01	-1.8173e+01	0.0000e+00	0.0000e+00
4.8000e+01	1.1200e+02	-4.9239e+00	-8.3901e+00	0.0000e+00	0.0000e+00
6.4000e+01	1.1200e+02	-6.9470e+00	-6.4690e+00	0.0000e+00	0.0000e+00
8.0000e+01	1.1200e+02	-3.7594e+00	7.3777e-02	0.0000e+00	0.0000e+00
9.6000e+01	1.1200e+02	1.7301e+01	7.0620e+00	1.0000e+00	0.0000e+00
1.1200e+02	1.1200e+02	2.0569e+01	1.1888e+01	1.0000e+00	0.0000e+00
1.2800e+02	1.1200e+02	1.4652e+01	2.4291e+01	0.0000e+00	0.0000e+00
1.4400e+02	1.1200e+02	2.5924e+01	1.4854e+01	1.0000e+00	0.0000e+00
1.6000e+02	1.1200e+02	1.1581e+01	2.4174e+01	0.0000e+00	0.0000e+00
1.7600e+02	1.1200e+02	3.0071e+01	6.0217e+00	1.0000e+00	0.0000e+00
1.9200e+02	1.1200e+02	2.1924e+01	7.8938e-02	0.0000e+00	0.0000e+00
2.0800e+02	1.1200e+02	3.0893e+01	-1.0187e+01	0.0000e+00	0.0000e+00
2.2400e+02	1.1200e+02	3.8127e+01	-1.8765e+01	0.0000e+00	0.0000e+00
2.4000e+02	1.1200e+02	3.9912e+01	-2.1991e+01	0.0000e+00	0.0000e+00
2.5600e+02	1.1200e+02	4.1733e+01	-2.3551e+01	0.0000e+00	0.0000e+00
2.7200e+02	1.1200e+02	4.1875e+01	-2.1633e+01	0.0000e+00	0.0000e+00
2.8800e+02	1.1200e+02	4.2034e+01	-1.9854e+01	0.0000e+00	0.0000e+00
3.0400e+02	1.1200e+02	4.2112e+01	-1.7019e+01	0.0000e+00	0.0000e+00
3.2000e+02	1.1200e+02	4.3878e+01	-1.1220e+01	0.0000e+00	0.0000e+00
3.3600e+02	1.1200e+02	4.6789e+01	-1.5778e+00	0.0000e+00	0.0000e+00
3.5200e+02	1.1200e+02	4.9992e+01	7.1674e+00	0.0000e+00	0.0000e+00
3.6800e+02	1.1200e+02	5.2403e+01	1.4533e+01	0.0000e+00	0.0000e+00
3.8400e+02	1.1200e+02	5.3930e+01	2.0026e+01	0.0000e+00	0.0000e+00
4.0000e+02	1.1200e+02	5.3621e+01	2.2305e+01	0.0000e+00	0.0000e+00
4.1600e+02	1.1200e+02	5.2058e+01	2.2294e+01	0.0000e+00	0.0000e+00
4.3200e+02	1.1200e+02	5.0067e+01	2.2205e+01	0.0000e+00	0.0000e+00
4.4800e+02	1.1200e+02	4.8096e+01	2.1556e+01	0.0000e+00	0.0000e+00
4.6400e+02	1.1200e+02	4.6399e+01	1.9778e+01	0.0000e+00	0.0000e+00
4.8000e+02	1.1200e+02	4.4411e+01	1.6007e+01	0.0000e+00	0.0000e+00
4.9600e+02	1.1200e+02	4.3671e+01	1.0503e+01	0.0000e+00	0.0000e+00
5.1200e+02	1.1200e+02	4.3070e+01	3.3123e+00	0.0000e+00	0.0000e+00
5.2800e+02	1.1200e+02	4.3072e+01	-3.3344e+00	0.0000e+00	0.0000e+00
5.4400e+02	1.1200e+02	4.4082e+01	-9.4098e+00	0.0000e+00	0.0000e+00
5.6000e+02	1.1200e+02	4.4275e+01	-1.4712e+01	0.0000e+00	0.0000e+00
5.7600e+02	1.1200e+02	4.4353e+01	-1.7900e+01	0.0000e+00	0.0000e+00
5.9200e+02	1.1200e+02	4.4874e+01	-1.8523e+01	0.0000e+00	0.0000e+00
6.0800e+02	1.1200e+02	4.4686e+01	-1.8928e+01	0.0000e+00	0.0000e+00
6.2400e+02	1.1200e+02	4.4103e+01	-1.8227e+01	0.0000e+00	0.0000e+00
6.4000e+02	1.1200e+02	4.3486e+01	-1.6650e+01	0.0000e+00	0.0000e+00
6.5600e+02	1.1200e+02	4.2630e+01	-1.4444e+01	0.0000e+00	0.0000e+00
6.7200e+02	1.1200e+02	4.2477e+01	-1.1429e+01	0.0000e+00	0.0000e+00
6.8800e+02	1.1200e+02	4.2285e+01	-7.9447e+00	0.0000e+00	0.0000e+00
7.0400e+02	1.1200e+02	4.2406e+01	-4.0660e+00	0.0000e+00	0.0000e+00
7.2000e+02	1.1200e+02	4.2649e+01	4.6308e-01	0.0000e+00	0.0000e+00
7.3600e+02	1.1200e+02	4.3527e+01	3.6251e+00	0.0000e+00	0.0000e+00
7.5200e+02	1.1200e+02	4.4646e+01	6.4129e+00	0.0000e+00	0.0000e+00
7.6800e+02	1.1200e+02	4.5093e+01	8.4646e+00	0.0000e+00	0.0000e+00
7.8400e+02	1.1200e+02	4.5260e+01	9.2945e+00	0.0000e+00	0.0000e+00
8.0000e+02	1.1200e+02	4.5246e+01	9.6034e+00	0.0000e+00	0.0000e+00
8.1600e+02	1.1200e+02	4.4333e+01	9.5799e+00	0.0000e+00	0.0000e+00
8.3200e+02	1.1200e+02	4.3728e+01	9.0312e+00	0.0000e+00	0.0000e+00
8.4800e+02	1.1200e+02	4.3610e+01	7.9752e+00	0.0000e+00	0.0000e+00
8.6400e+02	1.1200e+02	4.3062e+01	6.7092e+00	0.0000e+00	0.0000e+00
8.8000e+02	1.1200e+02	4.2698e+01	5.2841e+00	0.0000e+00	0.0000e+00
8.9600e+02	1.1200e+02	4.2761e+01	3.4423e+00	0.0000e+00	0.0000e+00
9.1200e+02	1.1200e+02	4.2728e+01	1.6122e+00	0.0000e+00	0.0000e+00
9.2800e+02	1.1200e+02	4.2914e+01	-1.7964e-01	0.0000e+00	0.0000e+00
9.4400e+02	1.1200e+02	4.3313e+01	-1.6665e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.1200e+02	4.2900e+01	-3.3319e+00	0.0000e+00	0.0000e+00
9.7600e+02	1.1200e+02	4.3208e+01	-4.5249e+00	0.0000e+00	0.0000e+00
9.9200e+02	1.1200e+02	4.3948e+01	-5.1543e+00	0.0000e+00	0.0000e+00
1.0080e+03	1.1200e+02	4.4203e+01	-5.8232e+00	0.0000e+00	0.0000e+00
